"subscription_id","account_id","start_date","end_date","is_active","plan_tier","billing_frequency","seats","mrr_amount","arr_amount","is_trial","upgrade_flag","downgrade_flag","churn_flag","signup_date","country","industry","channel"
S-31d8aa,A-96bbc6,2024-05-28,,1,Pro,annual,39,1911,22932,false,true,false,false,2024-05-07,US,Cybersecurity,organic
S-29c16b,A-afa505,2024-07-24,2024-10-06,0,Pro,monthly,70,3430,41160,false,false,false,true,2023-12-27,US,DevTools,partner
S-b3f2cb,A-812c5b,2024-06-19,,1,Enterprise,monthly,55,0,0,true,false,false,false,2024-02-25,CA,DevTools,organic
S-5d6528,A-22d9d2,2024-07-23,,1,Enterprise,monthly,8,1592,19104,false,false,false,false,2024-03-22,FR,DevTools,event
S-dbb8b9,A-58b9ff,2024-08-09,,1,Pro,monthly,2,98,1176,false,false,false,false,2024-05-31,IN,DevTools,partner
S-9f7ef0,A-b3fe05,2024-10-31,,1,Enterprise,monthly,46,9154,109848,false,false,false,false,2024-05-28,CA,Cybersecurity,partner
S-2178f0,A-b30291,2024-09-26,2024-11-02,0,Basic,monthly,5,0,0,true,false,false,true,2024-04-05,US,HealthTech,event
S-31cec4,A-34ea2f,2024-10-28,,1,Basic,monthly,8,152,1824,false,false,false,false,2024-08-15,US,HealthTech,organic
S-a1426b,A-cc98bc,2023-12-31,,1,Basic,annual,32,608,7296,false,false,false,false,2023-05-24,US,DevTools,ads
S-5ea66d,A-503d5a,2024-12-18,,1,Enterprise,annual,4,796,9552,false,false,false,false,2023-10-21,US,FinTech,other
S-4f9730,A-8adedc,2024-07-21,,1,Enterprise,monthly,25,0,0,true,false,false,false,2024-02-11,US,EdTech,event
S-befdf1,A-68f37c,2024-02-27,,1,Basic,monthly,13,247,2964,false,false,false,false,2023-07-15,US,HealthTech,ads
S-2b504d,A-6a4e2d,2023-07-12,,1,Enterprise,annual,9,1791,21492,false,false,false,false,2023-04-07,UK,EdTech,partner
S-4484ae,A-b07346,2024-12-08,,1,Enterprise,monthly,51,10149,121788,false,true,false,false,2024-10-10,US,HealthTech,partner
S-a2e1dd,A-c37cab,2024-08-10,2024-09-29,0,Enterprise,monthly,13,0,0,true,false,false,true,2024-07-29,UK,Cybersecurity,event
S-00dea4,A-a6d261,2024-01-14,,1,Enterprise,monthly,15,2985,35820,false,false,false,false,2023-11-29,CA,FinTech,other
S-b73fdf,A-dbc825,2024-04-26,2024-08-07,0,Basic,annual,19,361,4332,false,false,false,true,2024-01-07,FR,EdTech,partner
S-07e821,A-e61e98,2023-11-09,,1,Pro,monthly,37,1813,21756,false,false,false,false,2023-10-20,US,FinTech,partner
S-c8292c,A-cb5333,2024-05-04,,1,Basic,annual,51,0,0,true,false,false,false,2024-03-26,US,DevTools,ads
S-47b86b,A-524364,2024-12-31,,1,Pro,monthly,11,539,6468,false,false,false,false,2024-12-31,FR,DevTools,partner
S-07976e,A-81edc3,2024-07-12,,1,Pro,monthly,5,245,2940,false,false,false,false,2023-10-30,IN,Cybersecurity,ads
S-412125,A-1b9609,2024-01-14,,1,Basic,monthly,16,304,3648,false,false,false,false,2023-10-12,IN,EdTech,ads
S-1d15a7,A-1e50e0,2023-03-23,,1,Enterprise,monthly,19,3781,45372,false,true,false,false,2023-02-21,DE,Cybersecurity,other
S-655049,A-9779ad,2024-10-27,,1,Basic,monthly,40,0,0,true,false,false,false,2024-03-29,AU,Cybersecurity,event
S-9cfabf,A-0f3e88,2023-08-05,,1,Basic,annual,7,133,1596,false,false,false,false,2023-07-23,US,HealthTech,other
S-dd80e4,A-0532a9,2024-11-24,,1,Enterprise,annual,21,4179,50148,false,true,false,false,2024-09-25,IN,FinTech,event
S-1fb7ac,A-117171,2024-12-14,2024-12-17,0,Pro,annual,45,2205,26460,false,false,false,true,2024-09-12,FR,HealthTech,organic
S-576519,A-cc98bc,2023-05-27,,1,Enterprise,monthly,32,6368,76416,false,false,false,false,2023-05-24,US,DevTools,ads
S-b23ec5,A-3be56b,2024-05-01,,1,Enterprise,annual,18,3582,42984,false,false,true,false,2023-10-26,IN,HealthTech,event
S-1cb993,A-84ebe4,2023-05-10,,1,Basic,annual,18,342,4104,false,false,false,false,2023-03-12,US,FinTech,ads
S-c87692,A-dcc2f0,2023-10-02,,1,Basic,annual,15,285,3420,false,false,false,false,2023-07-22,UK,FinTech,organic
S-2aaa9c,A-4c38bc,2024-12-10,,1,Pro,monthly,36,1764,21168,false,false,false,false,2024-03-09,UK,HealthTech,event
S-8426e7,A-42e5e1,2024-10-18,,1,Enterprise,annual,22,4378,52536,false,false,false,false,2024-07-09,US,DevTools,ads
S-ed857b,A-ad64c6,2024-03-07,,1,Enterprise,monthly,12,2388,28656,false,false,false,false,2024-02-23,UK,DevTools,event
S-2843fe,A-089363,2024-06-26,,1,Basic,monthly,2,0,0,true,false,false,false,2023-05-06,AU,FinTech,event
S-4c8e19,A-659280,2024-11-21,,1,Basic,monthly,17,323,3876,false,false,false,false,2023-11-17,IN,FinTech,event
S-b4b084,A-ced9aa,2024-12-21,,1,Enterprise,monthly,5,995,11940,false,false,false,false,2024-10-05,US,DevTools,other
S-0802a4,A-a45270,2024-08-24,,1,Pro,annual,79,3871,46452,false,false,false,false,2024-06-24,US,HealthTech,ads
S-37879d,A-9779ad,2024-09-17,,1,Pro,monthly,40,1960,23520,false,false,false,false,2024-03-29,AU,Cybersecurity,event
S-8048cc,A-eb7c38,2024-07-04,,1,Basic,annual,9,171,2052,false,false,true,false,2024-02-25,AU,DevTools,organic
S-c2a14b,A-526d93,2024-11-08,2024-11-10,0,Enterprise,annual,43,8557,102684,false,false,false,true,2024-04-14,FR,HealthTech,organic
S-549340,A-eb1312,2024-09-18,,1,Pro,monthly,25,1225,14700,false,false,false,false,2024-09-16,US,FinTech,partner
S-83d49e,A-dbc825,2024-07-27,,1,Pro,annual,19,931,11172,false,false,false,false,2024-01-07,FR,EdTech,partner
S-2ad954,A-b9f5b1,2023-03-12,,1,Enterprise,monthly,42,0,0,true,false,false,false,2023-01-24,US,Cybersecurity,other
S-4e4ef4,A-9ee962,2023-07-09,,1,Pro,monthly,25,1225,14700,false,false,true,false,2023-02-28,US,HealthTech,ads
S-a0d68d,A-c58f49,2024-08-10,,1,Basic,monthly,70,1330,15960,false,false,false,false,2024-07-31,US,EdTech,other
S-f3f2bd,A-560d27,2024-12-17,,1,Basic,annual,29,0,0,true,false,false,false,2024-05-05,US,DevTools,organic
S-37a9e3,A-c608c8,2024-06-07,2024-06-29,0,Enterprise,monthly,11,2189,26268,false,false,false,true,2023-04-27,DE,DevTools,ads
S-c9d475,A-1986ca,2023-07-06,,1,Enterprise,annual,20,3980,47760,false,false,false,false,2023-01-30,IN,HealthTech,ads
S-646813,A-a45270,2024-09-14,,1,Enterprise,monthly,14,0,0,true,false,false,false,2024-06-24,US,HealthTech,ads
S-d0bab8,A-94f8c9,2024-06-26,,1,Basic,annual,74,1406,16872,false,true,false,false,2024-03-29,US,HealthTech,other
S-57bbae,A-a09355,2024-11-05,,1,Pro,monthly,14,686,8232,false,false,false,false,2024-08-10,US,FinTech,organic
S-59778a,A-f6b2fb,2024-08-11,,1,Enterprise,monthly,49,9751,117012,false,false,false,false,2024-04-23,AU,DevTools,event
S-94c40b,A-7c6b6b,2024-12-06,2024-12-26,0,Pro,annual,26,1274,15288,false,false,false,true,2024-11-30,US,FinTech,other
S-b9c6ce,A-e1462e,2024-10-06,,1,Enterprise,monthly,15,0,0,true,false,false,false,2023-03-12,UK,FinTech,partner
S-f1ffee,A-96215d,2024-09-30,,1,Enterprise,annual,16,3184,38208,false,false,false,false,2024-08-08,US,FinTech,event
S-cc30c5,A-b78bf8,2024-11-17,,1,Basic,monthly,33,627,7524,false,false,false,false,2024-11-15,US,DevTools,event
S-9fa60e,A-712426,2024-12-15,,1,Basic,annual,9,171,2052,false,false,false,false,2024-11-10,US,HealthTech,other
S-44c2c1,A-2d1036,2024-08-02,,1,Pro,annual,69,3381,40572,false,false,true,false,2024-06-14,US,FinTech,ads
S-3d6648,A-e2cd1b,2024-10-05,,1,Enterprise,monthly,15,0,0,true,false,false,false,2024-02-04,US,DevTools,other
S-d97fa8,A-508199,2024-02-20,,1,Basic,monthly,19,361,4332,false,false,false,false,2024-01-28,AU,FinTech,event
S-398291,A-acb7f7,2024-07-15,,1,Enterprise,monthly,32,6368,76416,false,false,false,false,2024-01-06,US,EdTech,ads
S-d7ee6f,A-35083d,2023-08-10,,1,Enterprise,annual,19,3781,45372,false,true,false,false,2023-04-28,IN,HealthTech,partner
S-3663bb,A-de24d5,2024-12-19,,1,Enterprise,monthly,5,0,0,true,false,false,false,2024-11-05,US,DevTools,other
S-81cd46,A-ced9aa,2024-10-11,,1,Enterprise,annual,6,1194,14328,false,false,false,false,2024-10-05,US,DevTools,other
S-e6678a,A-54ecc2,2023-08-16,,1,Pro,annual,4,196,2352,false,false,false,false,2023-06-11,US,Cybersecurity,partner
S-69b66d,A-6da850,2024-01-08,,1,Basic,annual,25,475,5700,false,true,false,false,2023-10-07,IN,FinTech,organic
S-68565b,A-5c046d,2024-12-02,,1,Basic,annual,93,1767,21204,false,false,false,false,2024-07-06,FR,EdTech,partner
S-00b0bc,A-089363,2024-12-12,,1,Enterprise,annual,9,0,0,true,false,false,false,2023-05-06,AU,FinTech,event
S-f6ca9e,A-c7ffc2,2024-10-27,,1,Enterprise,annual,30,5970,71640,false,false,false,false,2023-01-27,US,Cybersecurity,partner
S-8fd696,A-dec005,2024-11-15,2024-12-03,0,Enterprise,annual,54,10746,128952,false,false,false,true,2023-10-13,US,HealthTech,partner
S-71cb15,A-2d4502,2024-12-12,,1,Enterprise,annual,34,6766,81192,false,false,false,false,2024-04-29,IN,FinTech,event
S-37dc91,A-a1bbb6,2024-10-04,,1,Pro,annual,15,0,0,true,false,false,false,2023-04-05,CA,DevTools,organic
S-6cf72f,A-a8d89d,2024-09-24,,1,Basic,monthly,17,0,0,true,true,false,false,2023-12-08,US,EdTech,ads
S-117d65,A-86902e,2024-11-30,,1,Basic,annual,34,646,7752,false,false,false,false,2023-05-02,IN,HealthTech,other
S-529f0c,A-592832,2024-11-28,2024-12-10,0,Pro,monthly,18,0,0,true,false,false,true,2024-09-25,US,Cybersecurity,organic
S-3d58c6,A-054577,2024-06-15,,1,Basic,monthly,34,646,7752,false,false,false,false,2024-04-28,UK,EdTech,ads
S-b33593,A-7641d3,2023-10-02,,1,Pro,monthly,11,0,0,true,false,false,false,2023-02-16,US,EdTech,partner
S-c6287d,A-075038,2024-07-25,,1,Pro,monthly,17,833,9996,false,false,false,false,2023-05-12,UK,HealthTech,ads
S-a2cd6a,A-508199,2024-12-11,,1,Enterprise,monthly,19,0,0,true,false,false,false,2024-01-28,AU,FinTech,event
S-30a9dd,A-417d2f,2024-10-30,,1,Basic,annual,8,0,0,true,false,false,false,2023-07-04,IN,Cybersecurity,partner
S-eef0cd,A-600734,2024-01-13,,1,Pro,annual,29,1421,17052,false,false,false,false,2023-11-14,US,DevTools,organic
S-15a897,A-d26ab4,2024-11-08,,1,Enterprise,annual,9,0,0,true,false,false,false,2024-11-07,UK,DevTools,organic
S-9ee11d,A-104f1a,2024-10-11,,1,Pro,monthly,24,1176,14112,false,false,false,false,2024-08-17,US,Cybersecurity,other
S-f76252,A-560d27,2024-10-07,,1,Basic,annual,23,437,5244,false,false,false,false,2024-05-05,US,DevTools,organic
S-d920e7,A-bc4d48,2024-11-28,,1,Enterprise,annual,35,6965,83580,false,false,false,false,2024-06-12,US,EdTech,ads
S-75985b,A-3793ee,2023-11-25,,1,Enterprise,monthly,49,0,0,true,false,false,false,2023-03-21,CA,Cybersecurity,organic
S-765a5f,A-c9bb3e,2024-04-01,2024-04-02,0,Pro,annual,35,1715,20580,false,false,false,true,2024-03-24,US,EdTech,ads
S-c318ea,A-ccb686,2024-08-17,,1,Enterprise,monthly,10,1990,23880,false,false,false,false,2024-01-22,US,DevTools,other
S-964542,A-a8b49c,2024-09-25,,1,Enterprise,annual,12,2388,28656,false,false,false,false,2023-10-06,UK,Cybersecurity,partner
S-6c4770,A-fa3095,2023-09-18,,1,Enterprise,monthly,70,0,0,true,false,false,false,2023-09-03,US,FinTech,ads
S-694277,A-34d880,2024-10-11,,1,Enterprise,monthly,4,796,9552,false,false,false,false,2024-04-11,AU,Cybersecurity,ads
S-97fab7,A-8ed5dd,2024-03-27,2024-10-08,0,Basic,annual,5,95,1140,false,false,false,true,2023-06-29,UK,EdTech,event
S-fb4fae,A-39b19f,2024-03-25,2024-05-01,0,Enterprise,monthly,41,8159,97908,false,false,false,true,2023-02-03,US,FinTech,partner
S-7b211a,A-e5d6ab,2024-11-10,,1,Pro,annual,32,1568,18816,false,false,false,false,2023-04-15,US,EdTech,partner
S-da9362,A-b2225d,2024-05-21,,1,Basic,annual,47,893,10716,false,false,false,false,2024-03-08,US,FinTech,ads
S-79b038,A-b07b56,2024-11-29,,1,Basic,annual,25,475,5700,false,false,false,false,2024-11-08,US,DevTools,event
S-9a6a1b,A-c16b88,2024-03-09,,1,Pro,annual,23,0,0,true,false,false,false,2023-12-02,US,HealthTech,event
S-82348a,A-4e960a,2024-04-02,,1,Basic,annual,12,0,0,true,false,false,false,2024-01-17,US,FinTech,other
S-df0314,A-39ddf4,2024-12-21,,1,Pro,monthly,40,1960,23520,false,false,false,false,2024-12-05,US,EdTech,partner
S-dd5a4c,A-716841,2024-05-13,,1,Basic,annual,161,3059,36708,false,false,false,false,2024-05-06,US,FinTech,other
S-54bb4e,A-54d94a,2023-12-16,,1,Basic,monthly,55,1045,12540,false,false,false,false,2023-05-01,IN,Cybersecurity,event
S-d98caa,A-09316c,2024-12-29,,1,Enterprise,annual,70,13930,167160,false,false,false,false,2024-09-11,AU,FinTech,organic
S-eea4ae,A-ffc04f,2024-09-14,,1,Pro,monthly,13,0,0,true,false,false,false,2024-06-06,US,EdTech,ads
S-bd02dd,A-eb7fac,2023-12-26,,1,Pro,monthly,12,588,7056,false,false,false,false,2023-10-28,US,DevTools,organic
S-6d4050,A-854864,2024-12-09,,1,Enterprise,monthly,20,3980,47760,false,false,false,false,2024-12-07,IN,FinTech,event
S-3bb329,A-1e1b80,2024-07-21,,1,Pro,monthly,50,2450,29400,false,false,false,false,2023-09-12,CA,FinTech,other
S-f639fb,A-9f2731,2024-10-12,,1,Pro,monthly,27,0,0,true,false,false,false,2024-10-04,IN,FinTech,event
S-466093,A-883b7d,2024-08-17,,1,Basic,annual,78,1482,17784,false,false,false,false,2024-03-28,IN,Cybersecurity,other
S-8bbfcd,A-eb1312,2024-12-02,,1,Basic,annual,25,475,5700,false,false,false,false,2024-09-16,US,FinTech,partner
S-ff23a7,A-35083d,2024-08-04,,1,Pro,monthly,48,0,0,true,false,false,false,2023-04-28,IN,HealthTech,partner
S-c92099,A-7f4db3,2024-12-08,2024-12-14,0,Enterprise,annual,24,4776,57312,false,false,false,true,2023-03-05,US,FinTech,other
S-188518,A-86fc1d,2024-11-08,,1,Enterprise,monthly,26,0,0,true,false,false,false,2024-07-26,UK,DevTools,partner
S-4f8c90,A-32fb14,2024-03-18,,1,Basic,annual,29,551,6612,false,false,false,false,2023-03-07,US,DevTools,event
S-495e57,A-bbc346,2024-08-31,2024-10-26,0,Pro,annual,20,980,11760,false,true,false,true,2024-08-29,US,FinTech,partner
S-3fbf9e,A-00bed1,2024-04-06,,1,Pro,monthly,28,1372,16464,false,false,false,false,2023-11-14,US,Cybersecurity,ads
S-15be1c,A-b20d99,2024-09-26,,1,Pro,monthly,27,1323,15876,false,false,false,false,2023-09-27,IN,HealthTech,other
S-a18ab0,A-309e54,2024-12-21,,1,Pro,monthly,15,735,8820,false,false,false,false,2024-12-09,US,DevTools,other
S-008cab,A-202b67,2024-05-31,,1,Pro,monthly,11,539,6468,false,false,false,false,2024-03-22,US,HealthTech,organic
S-09950d,A-5f2961,2024-11-27,,1,Enterprise,annual,7,1393,16716,false,false,false,false,2024-11-22,US,HealthTech,partner
S-8b24a0,A-309e54,2024-12-29,2024-12-30,0,Pro,monthly,33,1617,19404,false,false,false,true,2024-12-09,US,DevTools,other
S-648618,A-726cfa,2023-09-07,,1,Pro,monthly,21,1029,12348,false,false,false,false,2023-07-01,US,DevTools,partner
S-d9659f,A-aa9511,2024-07-04,,1,Enterprise,annual,23,4577,54924,false,false,false,false,2023-10-10,US,DevTools,other
S-ddbad0,A-bad8c1,2023-09-16,,1,Basic,monthly,42,798,9576,false,false,false,false,2023-03-01,AU,FinTech,organic
S-1f9da0,A-977ca0,2023-10-15,,1,Basic,monthly,11,209,2508,false,false,false,false,2023-02-20,IN,HealthTech,partner
S-74f146,A-18793f,2024-12-23,,1,Pro,monthly,148,7252,87024,false,false,false,false,2024-12-18,US,EdTech,organic
S-e0179e,A-69fad4,2024-03-24,,1,Pro,monthly,13,0,0,true,false,false,false,2023-04-06,UK,FinTech,ads
S-8055fa,A-09540c,2024-08-03,2024-11-29,0,Basic,monthly,67,1273,15276,false,false,false,true,2023-10-30,CA,Cybersecurity,event
S-c1446e,A-9289f6,2023-11-15,,1,Enterprise,monthly,22,0,0,true,false,false,false,2023-05-31,US,EdTech,event
S-27e9ad,A-05f0e5,2023-10-18,,1,Basic,annual,32,608,7296,false,false,false,false,2023-05-04,US,FinTech,partner
S-c08805,A-6f8ad2,2024-09-03,2024-10-03,0,Pro,annual,18,882,10584,false,false,false,true,2024-07-09,IN,EdTech,organic
S-4012d6,A-f92792,2024-10-31,,1,Pro,annual,15,735,8820,false,true,false,false,2024-07-04,US,FinTech,ads
S-4236fa,A-4437e4,2023-11-17,,1,Basic,monthly,17,323,3876,false,false,false,false,2023-09-16,US,Cybersecurity,event
S-a87c2f,A-4ae22a,2024-05-28,2024-10-14,0,Enterprise,annual,28,5572,66864,false,false,false,true,2024-05-09,US,EdTech,other
S-3df6ee,A-afa505,2024-05-10,,1,Enterprise,monthly,70,13930,167160,false,false,false,false,2023-12-27,US,DevTools,partner
S-ca9532,A-309e54,2024-12-14,,1,Enterprise,annual,15,2985,35820,false,false,false,false,2024-12-09,US,DevTools,other
S-be42e1,A-9f2731,2024-10-22,,1,Pro,annual,39,0,0,true,false,false,false,2024-10-04,IN,FinTech,event
S-7d4d45,A-474ad4,2023-12-20,,1,Basic,annual,17,323,3876,false,false,false,false,2023-11-28,US,EdTech,organic
S-3c5dab,A-7da956,2024-08-13,,1,Basic,monthly,13,247,2964,false,false,false,false,2024-06-02,US,Cybersecurity,event
S-e43d0d,A-de24d5,2024-11-18,,1,Enterprise,annual,37,7363,88356,false,false,false,false,2024-11-05,US,DevTools,other
S-f5df4a,A-58b9ff,2024-06-26,,1,Pro,annual,6,294,3528,false,false,false,false,2024-05-31,IN,DevTools,partner
S-9925b9,A-cea1f0,2024-06-01,,1,Basic,annual,25,475,5700,false,false,true,false,2024-04-07,US,FinTech,event
S-1ff580,A-6965e1,2024-12-26,,1,Enterprise,monthly,13,2587,31044,false,false,false,false,2024-11-25,US,DevTools,organic
S-f40285,A-bb1eaa,2024-07-28,,1,Basic,monthly,21,399,4788,false,false,false,false,2024-06-11,US,Cybersecurity,organic
S-c59502,A-bf7919,2024-12-07,,1,Enterprise,monthly,3,597,7164,false,false,false,false,2024-11-27,US,HealthTech,organic
S-54283b,A-4c56c9,2024-08-27,2024-11-03,0,Enterprise,monthly,49,9751,117012,false,false,false,true,2023-12-20,US,FinTech,partner
S-b48787,A-02fac6,2023-10-21,,1,Pro,annual,22,1078,12936,false,false,false,false,2023-04-06,US,FinTech,event
S-d859b7,A-66224b,2024-12-30,,1,Enterprise,annual,92,0,0,true,false,false,false,2024-10-18,US,HealthTech,other
S-49d73e,A-f44180,2024-06-30,,1,Enterprise,annual,35,0,0,true,false,false,false,2023-02-13,UK,Cybersecurity,event
S-dfad0a,A-7d514c,2024-09-08,,1,Basic,monthly,17,0,0,true,false,false,false,2024-02-03,DE,HealthTech,organic
S-dec1fb,A-297a2d,2023-08-30,,1,Enterprise,monthly,36,7164,85968,false,true,false,false,2023-05-05,UK,HealthTech,event
S-90a6c9,A-c37cab,2024-10-18,,1,Pro,monthly,46,0,0,true,false,false,false,2024-07-29,UK,Cybersecurity,event
S-e339fb,A-c1e51e,2024-10-31,2024-12-18,0,Enterprise,annual,14,2786,33432,false,false,false,true,2024-10-02,US,FinTech,organic
S-f4a92a,A-ccb686,2024-02-02,,1,Pro,annual,14,686,8232,false,false,false,false,2024-01-22,US,DevTools,other
S-d1f7ad,A-c222ab,2024-10-31,2024-11-29,0,Basic,annual,32,608,7296,false,false,false,true,2024-05-10,US,Cybersecurity,other
S-81fc45,A-5a215a,2024-02-05,,1,Pro,annual,87,0,0,true,false,false,false,2024-01-05,FR,EdTech,other
S-a25ed2,A-65aeb5,2024-08-19,2024-09-25,0,Enterprise,monthly,9,1791,21492,false,false,false,true,2024-01-25,US,DevTools,partner
S-51b3ed,A-702032,2024-10-28,,1,Basic,annual,28,532,6384,false,true,false,false,2023-10-03,US,HealthTech,ads
S-d604ec,A-67be94,2023-08-29,,1,Basic,monthly,26,494,5928,false,false,false,false,2023-04-04,US,EdTech,organic
S-864b0c,A-f25509,2024-07-14,,1,Enterprise,annual,32,6368,76416,false,false,false,false,2024-03-22,US,EdTech,other
S-4c4852,A-71615e,2024-11-06,,1,Basic,monthly,73,0,0,true,false,false,false,2024-05-18,US,EdTech,organic
S-7576bd,A-354f12,2024-10-18,,1,Enterprise,annual,9,1791,21492,false,false,false,false,2024-04-28,US,FinTech,ads
S-b41269,A-e5d6ab,2024-03-23,,1,Enterprise,annual,15,2985,35820,false,false,false,false,2023-04-15,US,EdTech,partner
S-786a36,A-5ed98d,2024-07-18,,1,Enterprise,annual,24,4776,57312,false,false,false,false,2024-06-22,US,DevTools,partner
S-264c8a,A-34d880,2024-06-26,,1,Enterprise,monthly,7,0,0,true,false,false,false,2024-04-11,AU,Cybersecurity,ads
S-196e49,A-0b0d6d,2024-12-30,,1,Basic,monthly,12,228,2736,false,false,false,false,2024-12-30,US,DevTools,organic
S-cda242,A-71615e,2024-10-10,,1,Pro,annual,22,1078,12936,false,true,false,false,2024-05-18,US,EdTech,organic
S-c3d6a2,A-7f29a7,2024-12-03,,1,Basic,annual,41,779,9348,false,false,false,false,2024-09-18,UK,Cybersecurity,event
S-43c737,A-65aeb5,2024-09-01,,1,Enterprise,annual,9,1791,21492,false,false,false,false,2024-01-25,US,DevTools,partner
S-021ca9,A-9affe6,2024-10-01,,1,Basic,monthly,18,342,4104,false,false,false,false,2023-03-22,US,Cybersecurity,other
S-576aec,A-7e0a10,2023-12-07,,1,Pro,monthly,46,2254,27048,false,false,false,false,2023-11-18,US,FinTech,ads
S-6485d5,A-ac9111,2024-06-16,,1,Enterprise,monthly,21,4179,50148,false,false,false,false,2023-08-12,US,HealthTech,event
S-de7a48,A-ccc747,2024-10-15,2024-12-30,0,Pro,annual,23,1127,13524,false,false,false,true,2024-01-12,FR,HealthTech,event
S-7d5bf1,A-92a3af,2024-09-19,,1,Enterprise,monthly,27,5373,64476,false,false,false,false,2024-07-07,IN,Cybersecurity,organic
S-83ee75,A-439b2f,2024-12-27,,1,Pro,monthly,26,1274,15288,false,true,false,false,2024-02-21,US,DevTools,ads
S-5ddeef,A-712f1c,2024-01-28,,1,Pro,annual,58,0,0,true,false,false,false,2023-12-16,US,DevTools,ads
S-25270a,A-de24d5,2024-12-15,,1,Enterprise,annual,13,2587,31044,false,false,false,false,2024-11-05,US,DevTools,other
S-7e09c4,A-118f1c,2024-12-21,2024-12-31,0,Basic,annual,32,608,7296,false,false,false,true,2024-10-31,US,Cybersecurity,other
S-9efd1b,A-6a4e2d,2024-04-06,,1,Basic,monthly,20,380,4560,false,false,true,false,2023-04-07,UK,EdTech,partner
S-b8a3b6,A-e7beab,2024-07-24,,1,Pro,annual,57,2793,33516,false,false,false,false,2023-10-20,DE,EdTech,organic
S-1db3e6,A-c608c8,2024-08-28,,1,Basic,monthly,5,95,1140,false,false,false,false,2023-04-27,DE,DevTools,ads
S-17c51e,A-462d45,2024-11-25,2024-12-12,0,Pro,annual,61,2989,35868,false,false,false,true,2024-01-15,US,Cybersecurity,partner
S-b9fe85,A-2d1036,2024-07-03,,1,Enterprise,monthly,69,13731,164772,false,false,false,false,2024-06-14,US,FinTech,ads
S-c62428,A-1f0636,2024-11-17,,1,Enterprise,annual,105,20895,250740,false,false,false,false,2024-01-01,AU,EdTech,partner
S-6eeae1,A-c70870,2024-12-29,,1,Pro,annual,94,4606,55272,false,false,false,false,2024-10-22,US,Cybersecurity,partner
S-79ef9b,A-4e960a,2024-04-02,,1,Enterprise,annual,23,4577,54924,false,false,false,false,2024-01-17,US,FinTech,other
S-0455a5,A-993085,2024-10-22,2024-11-10,0,Enterprise,monthly,42,8358,100296,false,true,false,true,2023-06-01,US,HealthTech,ads
S-ae093b,A-d27f50,2024-11-29,,1,Enterprise,monthly,44,0,0,true,false,false,false,2024-07-20,UK,Cybersecurity,ads
S-72e73f,A-dbc825,2024-01-26,,1,Enterprise,annual,19,3781,45372,false,true,false,false,2024-01-07,FR,EdTech,partner
S-8c118d,A-b179bf,2024-10-27,,1,Pro,monthly,43,0,0,true,false,false,false,2024-10-27,IN,Cybersecurity,ads
S-ab7a04,A-098560,2024-09-05,,1,Basic,annual,7,133,1596,false,false,false,false,2023-10-21,UK,DevTools,ads
S-761518,A-00cac8,2024-09-05,,1,Pro,monthly,8,392,4704,false,false,false,false,2023-09-15,AU,HealthTech,organic
S-f49f24,A-ccc747,2024-07-14,,1,Pro,annual,16,784,9408,false,false,false,false,2024-01-12,FR,HealthTech,event
S-22083e,A-6e7827,2024-12-19,,1,Pro,annual,17,833,9996,false,false,false,false,2023-03-26,US,DevTools,other
S-c14eeb,A-fce879,2024-09-28,,1,Basic,monthly,33,627,7524,false,false,false,false,2024-09-24,UK,EdTech,partner
S-804965,A-157070,2024-03-31,,1,Enterprise,monthly,35,6965,83580,false,false,false,false,2023-11-09,US,FinTech,ads
S-19abcf,A-940b8b,2024-09-10,,1,Pro,annual,17,833,9996,false,false,false,false,2024-03-19,DE,HealthTech,organic
S-004d19,A-bece89,2024-03-03,,1,Enterprise,annual,26,5174,62088,false,false,false,false,2023-12-01,IN,Cybersecurity,event
S-11939f,A-40906c,2024-10-14,,1,Basic,monthly,92,1748,20976,false,false,false,false,2024-03-27,US,EdTech,ads
S-6cea1b,A-158f4e,2024-11-18,,1,Pro,monthly,61,2989,35868,false,false,false,false,2023-03-03,IN,FinTech,other
S-74be40,A-a8d89d,2024-04-12,,1,Enterprise,monthly,13,2587,31044,false,true,false,false,2023-12-08,US,EdTech,ads
S-8f9410,A-098560,2024-07-19,,1,Enterprise,annual,3,597,7164,false,false,false,false,2023-10-21,UK,DevTools,ads
S-395a98,A-c7e58b,2024-07-29,,1,Basic,monthly,16,304,3648,false,false,false,false,2023-06-25,IN,HealthTech,other
S-151b22,A-533452,2024-12-18,,1,Basic,annual,9,171,2052,false,false,false,false,2024-11-12,AU,DevTools,organic
S-6b0789,A-34d880,2024-07-04,,1,Pro,monthly,14,686,8232,false,false,false,false,2024-04-11,AU,Cybersecurity,ads
S-f94b9b,A-82861f,2024-10-16,2024-11-08,0,Pro,annual,41,2009,24108,false,false,false,true,2024-04-25,UK,DevTools,organic
S-0e068c,A-40de06,2024-09-13,,1,Basic,annual,60,1140,13680,false,false,false,false,2023-05-08,US,Cybersecurity,event
S-212fc4,A-c608c8,2023-10-15,,1,Enterprise,monthly,6,1194,14328,false,false,false,false,2023-04-27,DE,DevTools,ads
S-eec056,A-c222ab,2024-10-07,,1,Basic,monthly,32,608,7296,false,true,false,false,2024-05-10,US,Cybersecurity,other
